papel;tipo;empresa;setor;cotacao;dt_ult_cotacao;min_52_sem;max_52_sem;vol_med;valor_mercado;valor_firma;ult_balanco_pro;nr_acoes;os_dia;pl;lpa;pvp;vpa;p_ebit;marg_bruta;psr;marg_ebit;p_ativo;marg_liquida;p_cap_giro;ebit_ativo;p_ativo_circ_liq;roic;div_yield;roe;ev_ebitda;liquidez_corr;ev_ebit;cres_rec;ativo;disponibilidades;ativo_circulante;divd_bruta;divd_liquida;patr_liquido;lucro_liquido_12m;lucro_liquido_3m
BMGB4;PN N1;BANCO BMG PN N1;Intermediários Financeiros;5.29;26/05/2026;3.06;5.8;7327850.0;3429420000.0;0.0;31/03/2026;648284000;-167.0;578.0;91.0;81.0;654.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;93.0;0.0;0.0;0.0;0.0;0.0;51393300000.0;0.0;0.0;0.0;0.0;4240870000.0;592889000.0;147090000.0
BMIN4;PN;BANCO MERCANTIL DE INVESTIMENTOS SA PN;Intermediários Financeiros;17.6;21/05/2026;15.57;24.15;3711.0;84920000.0;0.0;31/03/2026;4825000;0.0;748.0;235.0;59.0;3007.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;80.0;0.0;0.0;0.0;0.0;0.0;633493000.0;0.0;0.0;0.0;0.0;145067000.0;11347000.0;3703000.0
BMKS3;ON;MONARK ON;Viagens e Lazer;372.0;26/05/2026;272.85;402.44;35506.0;169167000.0;6640020.0;31/03/2026;454750;0.0;284.0;13097.0;82.0;45444.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-85.0;0.0;0.0;350.0;0.0;0.0;0.0;0.0;0.0;251521000.0;164765000.0;181463000.0;2238000.0;-162527000.0;206657000.0;59558000.0;3729000.0
BMOB3;ON NM;BEMOBI TECH ON NM;Programas e Serviços;25.6;26/05/2026;17.39;28.2;17685400.0;2191570000.0;1883250000.0;31/03/2026;85608400;-35.0;1372.0;187.0;225.0;1138.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;78.0;0.0;0.0;83.0;0.0;0.0;0.0;0.0;0.0;2026430000.0;349216000.0;1443770000.0;40893000.0;-308323000.0;974187000.0;159700000.0;34212000.0
BNBR3;ON;BANCO DO NORDESTE ON;Intermediários Financeiros;108.75;26/05/2026;85.44;121.5;26404.0;10733600000.0;0.0;31/03/2026;98700000;-203.0;332.0;3273.0;65.0;16819.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;65.0;0.0;0.0;0.0;0.0;0.0;75643700000.0;0.0;0.0;0.0;0.0;16600600000.0;3230310000.0;488016000.0
BOBR4;PN;BOMBRIL SA PN;Produtos de Uso Pessoal e de Limpeza;1.22;26/05/2026;1.16;1.68;6594.0;317822000.0;471284000.0;30/09/2025;260510000;-615.0;-20.0;-608.0;-20.0;-608.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;183.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;895724000.0;22243000.0;441994000.0;175705000.0;153462000.0;-1583160000.0;-1584110000.0;20635000.0
BPAC11;UNT;BTGP BANCO UNT;Intermediários Financeiros;55.5;26/05/2026;37.61;64.34;527315000.0;215896000000.0;0.0;31/03/2026;11670100000;-72.0;1247.0;445.0;290.0;1915.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22.0;0.0;0.0;0.0;0.0;0.0;717681000000.0;0.0;0.0;0.0;0.0;74510400000.0;17307500000.0;4570400000.0
BPAC3;ON;BTGP BANCO ON;Intermediários Financeiros;27.98;26/05/2026;20.79;45.29;602303.0;326528000000.0;0.0;31/03/2026;11670100000;-60.0;1887.0;148.0;438.0;638.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;0.0;0.0;0.0;0.0;0.0;717681000000.0;0.0;0.0;0.0;0.0;74510400000.0;17307500000.0;4570400000.0
BPAC5;PNA;BTGP BANCO PNA;Intermediários Financeiros;14.99;26/05/2026;8.14;21.28;485606.0;174934000000.0;0.0;31/03/2026;11670100000;135.0;1011.0;148.0;235.0;638.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27.0;0.0;0.0;0.0;0.0;0.0;717681000000.0;0.0;0.0;0.0;0.0;74510400000.0;17307500000.0;4570400000.0
BPAN4;PN;BANCO PAN PN;Intermediários Financeiros;12.75;23/01/2026;7.35;12.75;0.0;16180600000.0;0.0;30/09/2025;1269070000;0.0;2147.0;59.0;208.0;614.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;69375300000.0;0.0;0.0;0.0;0.0;7792670000.0;753744000.0;187071000.0
BRAP3;ON N1;BRADESPAR S/A ON N1;Mineração;19.69;26/05/2026;12.76;21.7;1102100.0;7740080000.0;7484080000.0;31/03/2026;393097000;-61.0;990.0;199.0;99.0;1990.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-5.0;0.0;0.0;109.0;0.0;0.0;0.0;0.0;0.0;7870440000.0;256000000.0;256520000.0;0.0;-256000000.0;7823900000.0;782165000.0;553506000.0
BRAP4;PN N1;BRADESPAR S/A PN N1;Mineração;23.08;26/05/2026;13.56;25.49;50791400.0;9072680000.0;8816680000.0;31/03/2026;393097000;-47.0;1160.0;199.0;116.0;1990.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-5.0;0.0;0.0;102.0;0.0;0.0;0.0;0.0;0.0;7870440000.0;256000000.0;256520000.0;0.0;-256000000.0;7823900000.0;782165000.0;553506000.0
BRAV3;ON;BRAVA ON;Petróleo, Gás e Biocombustíveis;20.07;26/05/2026;13.35;21.64;239425000.0;9323660000.0;19951100000.0;31/03/2026;464557000;70.0;4013.0;50.0;82.0;2456.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;66.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;42610100000.0;5220180000.0;8229310000.0;15847600000.0;10627400000.0;11410000000.0;232365000.0;-349686000.0
BRBI11;UNT N2;BR PARTNERS UNT N2;Intermediários Financeiros;16.11;26/05/2026;13.91;21.02;4799190.0;1691480000.0;474672000.0;31/03/2026;314987000;-266.0;997.0;162.0;213.0;756.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;97.0;0.0;0.0;0.0;0.0;0.0;18173400000.0;0.0;0.0;0.0;0.0;-1216810000.0;9597020.0;-2855000.0
BRKM3;ON N1;BRASKEM ON N1;Químicos;8.53;26/05/2026;7.05;12.35;452804.0;6800180000.0;49818200000.0;31/03/2026;797208000;-229.0;-74.0;-1146.0;-43.0;-1974.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-50.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;75870000000.0;6046000000.0;26191000000.0;49064000000.0;43018000000.0;-15736000000.0;-9132000000.0;1446000000.0
